Asset A,Asset B,Normal SDD,SDD,Dummy Same Sector
BTC,SIVB,70980.69992558396,86.96165629023733,0
BTC,SYF,762578.1226851664,31.56235171586112,0
BTC,SNPS,393185.6485982359,51.08279524333611,0
BTC,SYY,251114.478185037,90.87180955263759,0
BTC,TMUS,200829.28973605947,93.17495300696321,0
BTC,TROW,36515.014227289445,61.657821675165465,0
BTC,TTWO,209758.74790408145,82.87176747581606,0
BTC,TPR,181476.42076028688,121.9238042441394,0
BTC,TGT,79337.75031248582,45.71541195294206,0
BTC,TEL,inf,32.53094316696717,0
BTC,TDY,273084.6526918522,148.8864458173298,0
BTC,TFX,263050.4278550439,151.21250378963646,0
BTC,TER,207049.86481846683,43.61306869753261,0
BTC,TSLA,308290.30332151114,260.36931327744435,0
BTC,TXN,148647.28119012545,76.02268451739451,0
BTC,TXT,229655.7273123559,40.65414449074663,0
BTC,TMO,198795.55830354756,88.9692297982618,0
BTC,TJX,218054.76243435897,98.21153321730006,0
BTC,TSCO,3352436.7880440094,44.58795009677475,0
BTC,TT,163703.0666296805,31.31518577069185,0
BTC,TDG,inf,24.679814824046247,0
BTC,TRV,271410.3328134689,107.5607946633788,0
BTC,TRMB,812529.7305501291,27.6820469523461,0
BTC,TFC,236476.35833540943,85.79857643521429,0
BTC,TWTR,53381.04651431204,34.78023125960693,0
BTC,TYL,146686.76683479617,117.83674531827148,0
BTC,TSN,292673.3273216975,170.24293498176885,0
BTC,USB,266052.52814866055,100.7195761352182,0
BTC,UDR,306138.52893935505,189.78986563696728,0
BTC,ULTA,262422.0431340424,113.50469281309564,0
BTC,UAA,256716.9818451028,61.616561341372346,0
BTC,UA,260508.31856519682,61.44633171795663,0
BTC,UNP,inf,85.06075178020242,0
BTC,UAL,266885.21866765514,48.370885359186204,0
BTC,UNH,inf,132.50635638466025,0
BTC,UPS,186476.3953322037,30.218099394113686,0
BTC,URI,inf,75.66616056491105,0
BTC,UHS,269631.59034626535,118.08500427566787,0
BTC,VLO,301452.90506218816,160.289572759022,0
BTC,VTR,92550.78851883854,31.898584103258404,0
BTC,VRSN,317240.3080082382,230.71790719663966,0
BTC,VRSK,177419.70647414916,125.12708349671405,0
BTC,VZ,309851.38799273584,205.75983455065173,0
BTC,VRTX,317861.4509571929,257.75896908990404,0
BTC,VFC,181315.90234323725,79.91865322434462,0
BTC,V,5646798.925027828,121.06514895232685,0
BTC,VNO,306614.09374205023,193.0142391776269,0
BTC,VMC,256913.77263575053,79.93996690871536,0
BTC,WAB,1482766.7276234645,80.60350476518973,0
BTC,WMT,301401.4381446926,183.85791742278755,0
BTC,WBA,309290.20702180616,206.36093093290526,0
BTC,WM,221251.44422585028,140.85981336854957,0
BTC,WAT,260658.49014050444,116.01991274845795,0
BTC,WEC,313747.0755672003,223.1255657587949,0
BTC,WFC,301060.18987652217,170.02260889300211,0
BTC,WELL,266535.7848654125,78.8859546601303,0
BTC,WST,inf,33.63853055798043,0
BTC,WDC,284038.1048671345,129.30605029703867,0
BTC,WRK,266155.9358921987,79.39226682590984,0
BTC,WY,219891.6662742528,33.71254955109684,0
BTC,WHR,inf,12.444630250576175,0
BTC,WMB,61267.04861110999,128.7803820761796,0
BTC,WTW,273650.1319610225,153.50449095205005,0
BTC,WYNN,107441.8606545561,83.95972298305196,0
BTC,XEL,306186.5161030763,195.61954034622192,0
BTC,XYL,276908.801507122,94.80982567640062,0
BTC,YUM,274691.3206012457,144.10545588520807,0
BTC,ZBRA,inf,42.22698146601967,0
BTC,ZBH,inf,86.76828592842837,0
BTC,ZION,238256.8141590634,83.9779918690033,0
BTC,ZTS,153779.18264000549,113.41906972567901,0
